r,damped_rebound,recursive_rebound,saturation_rebound
27.176627712854756,1.305716788664013,1.061302918069865,1.1795965801241488
27.20133555926544,1.3005440267646595,1.0624764157748974,1.1814224392655965
27.226043405676126,1.2952527796494493,1.0636714192398535,1.1832392980538466
27.25075125208681,1.2898488719483199,1.0648884887776626,1.1850472008550588
27.275459098497496,1.2843381491636163,1.0661281890956649,1.1868461918166946
27.30016694490818,1.2787264729882184,1.067391088924152,1.1886363148685963
27.324874791318862,1.273019716661875,1.0686777606255624,1.190417613724059
27.349582637729547,1.2672237603688816,1.0699887797841523,1.1921901318808987
27.374290484140232,1.2613444866801757,1.071324724775988,1.1939539126225138
27.398998330550917,1.255387776042846,1.072686176319139,1.1957089990189427
27.423706176961602,1.2493595023199884,1.0740737170039691,1.1974554339279149
27.448414023372287,1.243265528383781,1.0754879308034635,1.199193259995898
27.47312186978297,1.2371117017645594,1.0769294025635554,1.2009225196591393
27.497829716193657,1.230903850358616,1.0783987174734522,1.202643255144701
27.52253756260434,1.2246477781973717,1.079896460515988,1.204355508471493
27.547245409015023,1.2183492612804787,1.0814232158980759,1.206059321451297
27.571953255425708,1.2120140434753548,1.0829795664613588,1.2077547356897895
27.596661101836393,1.2056478324855686,1.0845660930731997,1.2094417925875562
27.621368948247078,1.1992562958903947,1.0861833739981923,1.211120533341104
27.646076794657763,1.1928450572578135,1.0878319842504092,1.2127909989438659
27.670784641068447,1.1864196923331194,1.0895124949266473,1.2144532301872035
27.695492487479132,1.1799857253052388,1.091225472520971,1.216107267661402
27.720200333889814,1.173548625152768,1.0929714782208935,1.217753151756661
27.7449081803005,1.1671138020716556,1.094751067185588,1.219390922664083
27.769616026711184,1.1606866039863901,1.0965647878065505,1.2210206203766518
27.79432387312187,1.1542723131464399,1.098413180951197,1.2226422846902112
27.819031719532553,1.1478761428096331,1.1002967791899079,1.2242559552044363
27.84373956594324,1.1415032340140705,1.1022161060070885,1.2258616713238
27.868447412353923,1.1351586524400776,1.1041716749968569,1.227459472258536
27.893155258764608,1.1288473853636238,1.1061639890440138,1.2290493970255951
27.917863105175293,1.1225743387025455,1.1081935394910059,1.2306314844495998
27.942570951585978,1.1163443341568255,1.1102608052916239,1.2322057731637908
27.96727879799666,1.1101621064441012,1.1123662521522453,1.23377230161097
27.991986644407344,1.104032300631474,1.1145103316614606,1.2353311080444422
28.01669449081803,1.097959469564636,1.1166934804089768,1.2368822305289453
28.041402337228714,1.0919480713952034,1.118916119094736,1.238425706941582
28.0661101836394,1.0860024672071016,1.1211786516292435,1.2399615749727453
28.090818030050084,1.0801269187427356,1.123481464226121,1.2414898721270364
28.11552587646077,1.0743255862296082,1.1258249244879783,1.2430106357241837
28.14023372287145,1.0686025263079593,1.128209380486714,1.244523902899951
28.164941569282135,1.0629616900599133,1.130635159839416,1.2460297106070473
28.18964941569282,1.0574069211405561,1.133102568781067,1.2475280956160264
28.214357262103505,1.051941954011249,1.1356118912353081,1.2490190945161868
28.23906510851419,1.0465704122754382,1.1381633878845498,1.2505027437164642
28.263772954924875,1.0412958071171197,1.1407572952407603,1.2519790794463206
28.28848080133556,1.0361215358420375,1.1433938247183035,1.2534481377566298
28.313188647746244,1.0310508805216287,1.1460731617102264,1.2549099545205566
28.33789649415693,1.0260870067396306,1.1487954646694392,1.256364565434434
28.36260434056761,1.0212329624412055,1.151560864196261,1.2578120060186329
28.387312186978296,1.016491676884348,1.1543694621338378,1.2592523116184324
28.41202003338898,1.0118659596932775,1.1572213306729568,1.2606855174048806
28.436727879799665,1.007358500013428,1.1601165114678316,1.2621116583756538
28.46143572621035,1.0029718657675881,1.1630550147644312,1.263530769355912
28.486143572621035,0.9987085030126647,1.166036818542969,1.2649428849991484
28.51085141903172,0.9945707353964741,1.1690618676761744,1.2663480397880362
28.5355592654424,0.9905607637138931,1.1721300731049933,1.2677462680352702
28.560267111853086,0.9866806655616348,1.1752413110333793,1.2691376038844053
28.58497495826377,0.9829323950908512,1.178395422143841,1.2705220813106892
28.609682804674456,0.9793177828566866,1.1815922108354338,1.2718997341218934
28.63439065108514,0.9758385357638529,1.1848314444858732,1.2732705959591377
28.659098497495826,0.9724962371072331,1.1881128527394655,1.2746347002977119
28.68380634390651,0.9692923467064459,1.191436126822541,1.2759920804478935
28.708514190317196,0.9662282011332636,1.1948009188880713,1.2773427695557613
28.73322203672788,0.9633050140306961,1.198206841391154,1.2786868006040037
28.757929883138562,0.9605238765225139,1.2016534664970266,1.280024206412726
28.782637729549247,0.9578857577119123,1.2051403255232673,1.28135501964025
28.807345575959932,0.9553915052679796,1.2086669084178088,1.2826792727839122
28.832053422370617,0.9530418460985659,1.2122326632743925,1.2839969981808577
28.8567612687813,0.9508373871081068,1.2158369958870405,1.2853082280088295
28.881469115191987,0.948778616038906,1.2194792693451155,1.2866129942869542
28.90617696160267,0.946865902394328,1.2231588036704892,1.2879113288765236
28.930884808013356,0.9450994984423142,1.2268748754983219,1.2892032634817738
28.955592654424038,0.9434795402975849,1.2306267178028985,1.2904888296506583
28.980300500834723,0.9420060490808488,1.2344135196699395,1.2917680587756186
29.005008347245408,0.9406789321533067,1.2382344261167406,1.2930409820943511
29.029716193656093,0.9394979844246852,1.2420885379614677,1.29430763069057
29.054424040066777,0.938462889733012,1.245974911742854,1.2955680354947658
29.079131886477462,0.9375732222943,1.24989255969151,1.2968222272849605
29.103839732888147,0.9368284482202779,1.2538404497539783,1.2980702366874601
29.128547579298832,0.9362279271022723,1.2578175056706167,1.2993120941776017
29.153255425709517,0.9357709136593155,1.2618226071083107,1.3005478300804982
29.1779632721202,0.9354565594485243,1.265854589848952,1.3017774745717776
29.202671118530883,0.9352839146357743,1.2699122460345498,1.303001057678322
29.22737896494157,0.9352519298246597,1.273994324469742,1.3042186092789985
29.252086811352253,0.935359457941713,1.2780995309824268,1.3054301591053905
29.276794657762938,0.9356052561758398,1.2822265288431192,1.3066357367425234
29.301502504173623,0.9359879879698938,1.2863739392435645,1.3078353716295859
29.326210350584304,0.9365062250623137,1.2905403418350536,1.30902909306065
29.35091819699499,0.9371584495767159,1.2947242753267867,1.3102169301853872
29.375626043405674,0.9379430561573316,1.2989242381445327,1.311398912009778
29.40033388981636,0.9388583541481584,1.3031386891497545,1.3125750673968213
29.425041736227044,0.9399025698136925,1.307366048419245,1.3137454250672402
29.44974958263773,0.9410738485990904,1.3116046980852405,1.314910013600182
29.474457429048414,0.9423702574276124,1.3158529832358583,1.3160688614339162
29.4991652754591,0.943789787033186,1.3201092128756162,1.3172219968665297
29.523873121869784,0.9453303543259287,1.3243716609456733,1.3183694480566177
29.54858096828047,0.9469898047884672,1.3286385674033339,1.3195112430239702
29.573288814691153,0.9487659149008876,1.3329081393602438,1.3206474096502572
29.597996661101835,0.9506563945921563,1.3371785522786022,1.32177797567971
29.62270450751252,0.9526588897158538,1.3414479512246051,1.3229029687197973
29.647412353923205,0.9547709845480602,1.3457144521782212,1.3240224162419003
29.67212020033389,0.956990204305255,1.3499761433983015,1.3251363455819838
29.696828046744574,0.9593140176800825,1.3542310868419078,1.3262447839412626
29.72153589315526,0.9617398393928569,1.3584773196366395,1.3273477583868667
29.74624373956594,0.964265032756686,1.3627128556046306,1.3284452958525017
29.770951585976626,0.9668869122541086,1.3669356868367866,1.3295374231391073
29.79565943238731,0.9696027461231479,1.3711437853157085,1.3306241669155106
29.820367278797995,0.9724097589507095,1.3753351045856788,1.3317055537190778
29.84507512520868,0.9753051342712594,1.379507581467947,1.3327816099563634
29.869782971619365,0.97828601716874,1.383659137819474,1.3338523619037526
29.89449081803005,0.9813495168797036,1.387787682333193,1.3349178357081053
29.919198664440735,0.9844927093956576,1.391891112377742,1.335978057387393
29.94390651085142,0.9877126400626461,1.3959673158745334,1.337033052831335
29.968614357262105,0.9910063261761085,1.4000141732099425,1.3380828478020306
29.993322203672786,0.9943707595690849,1.4040295591802958,1.3391274679345873
30.01803005008347,0.9978029091918661,1.408011344967272,1.340166938737748
30.042737896494156,1.0012997236812005,1.4119574001412292,1.341201285594513
30.06744574290484,1.0048581339172211,1.4158655946899188,1.3422305337627602
30.092153589315526,1.0084750555662612,1.4197338010699556,1.3432547083758621
30.11686143572621,1.012147391607775,1.4235598962783464,1.344273834443299
30.141569282136892,1.0158720348435997,1.4273417639413322,1.3452879368512694
30.166277128547577,1.0196458703878404,1.4310772964177185,1.3462970403632994
30.190984974958262,1.0234657781356733,1.434764396913824,1.347301169620846
30.215692821368947,1.027328635209423,1.4384009816071333,1.3483003491438983
30.24040066777963,1.0312313183802801,1.4419849817756833,1.349294603331578
30.265108514190317,1.035170706464077,1.4455143459301814,1.3502839564627334
30.289816360601,1.039143682689572,1.448987041945816,1.351268432696534
30.314524207011686,1.0431471370377288,1.4524010591906964,1.3522480560730592
30.33923205342237,1.0471779685505185,1.455754410647825,1.3532228505138857
30.363939899833056,1.0512330876078075,1.4590451350275053,1.3541928398226712
30.388647746243738,1.055309418170942,1.4622712988670594,1.355158047685737
30.413355592654423,1.0594038999916704,1.465430998614736,1.3561184976726453
30.438063439065107,1.0635134907850907,1.468522362694682,1.3570742132367741
30.462771285475792,1.0676351683653569,1.4715435535498669,1.3580252177158922
30.487479131886477,1.07176593274291,1.4744927696598495,1.3589715343327269
30.512186978297162,1.0759028081820508,1.477368247530307,1.3599131861955314
30.536894824707847,1.0800428452177078,1.480168263651258,1.3608501962986506
30.56160267111853,1.0841831226303067,1.482891136420958,1.3617825875230805
30.586310517529213,1.0883207493776808,1.4855352280324667,1.3627103826370288
30.6110183639399,1.0924528664830087,1.488098946319935,1.3636336042964698
30.635726210350583,1.096576648877821,1.490580746561716,1.3645522750456978
30.660434056761268,1.100689307199147,1.4929791332374422,1.3654664173178777
30.685141903171953,1.1047880895399256,1.4952926617362876,1.3663760534355927
30.709849749582638,1.1088702831518487,1.4975199400136878,1.3672812056113897
30.734557595993323,1.112933216099853,1.4996596301938678,1.3681818959483216
30.759265442404008,1.116974258867515,1.5017104501156053,1.3690781464404869
30.783973288814693,1.1209908259126546,1.5036711748187321,1.3699699789735666
30.808681135225374,1.1249803771725033,1.5055406379689726,1.370857415325359
30.83338898163606,1.1289404195178216,1.507317733218809,1.3717404771663118
30.858096828046744,1.1328685081554146,1.5090014155021474,1.3726191860600498
30.88280467445743,1.136762247978531,1.5105907022606824,1.3734935634639038
30.907512520868114,1.1406192948646772,1.5120846745999488,1.3743636307294325
30.9322203672788,1.14443735692042,1.5134824783731573,1.3752294091029442
30.95692821368948,1.1482141956728071,1.514783325191041,1.376090919726017
30.981636060100165,1.1519476272070666,1.515986493356041,1.376948183636014
31.00634390651085,1.1556355232502973,1.5170913287192906,1.3778012217665965
31.031051752921535,1.1592758122009115,1.5180972454589823,1.3786500549482366
31.05575959933222,1.162866480103625,1.5190037267788228,1.3794947039087244
31.080467445742904,1.1664055715698394,1.5198103255254232,1.3803351892736755
31.10517529215359,1.1698911906433058,1.5205166647235928,1.3811715315670337
31.129883138564274,1.1733215016109977,1.5211224380286492,1.3820037512115722
31.15459098497496,1.1766947297591706,1.521627410094992,1.3828318685293928
31.179298831385644,1.1800091620746165,1.5220314168603244,1.3836559037424225
31.204006677796325,1.183263147891176,1.5223343657450492,1.384475876972906
31.22871452420701,1.1864550994816059,1.5225362357665082,1.385291808243898
31.253422370617695,1.1895834925949351,1.5226370775678721,1.3861037174797521
31.27813021702838,1.1926468669394958,1.5226370133616347,1.3869116245066073
31.302838063439065,1.1956438266118432,1.5225362367878037,1.3877155490528716
31.32754590984975,1.1985730404718216,1.5223350126870288,1.3885155107497047
31.35225375626043,1.201433242464075,1.5220336767890397,1.3893115291314961
31.376961602671116,1.2042232318863366,1.5216326353169176,1.3901036236363438
31.4016694490818,1.2069418736048583,1.5211323645078607,1.3908918136065278
31.426377295492486,1.2095880982174032,1.5205334100512349,1.3916761182889819
31.45108514190317,1.2121609021642308,1.5198363864448532,1.3924565568357652
31.475792988313856,1.2146593477875547,1.5190419762705443,1.393233148304529
31.50050083472454,1.2170825633399922,1.5181509293902198,1.3940059116589822
31.525208681135226,1.2194297429425411,1.5171640620637654,1.394774865769354
31.54991652754591,1.2217001464926665,1.516082255990221,1.3955400294128548
31.574624373956595,1.2238930995231088,1.5149064572738238,1.3963014212741363
31.59933222036728,1.2260079930120493,1.5136376753166283,1.397059059945745
31.62404006677796,1.2280442831453091,1.5122769816395156,1.3978129639285788
31.648747913188647,1.2300014910312778,1.5108255086335276,1.398563151632337
31.67345575959933,1.2318792023693028,1.5092844482435708,1.3993096413759702
31.698163606010016,1.2336770670722983,1.5076550505866333,1.4000524513881294
31.7228714524207,1.2353947988443499,1.5059386225067677,1.4007915998076077
31.747579298831386,1.2370321747141342,1.5041365260691768,1.4015271046837867
31.772287145242068,1.2385890345249808,1.5022501769958418,1.402258983977075
31.796994991652753,1.240065280382436,1.500281043045209,1.4029872555593477
31.821702838063437,1.2414608760602122,1.4982306423385368,1.4037119372143827
31.846410684474122,1.2427758463654255,1.4961005416355784,1.4044330466382948
31.871118530884807,1.244010276464047,1.4938923545623406,1.4051506014399682
31.895826377295492,1.2451643111675135,1.491607739793736,1.4058646191414859
31.920534223706177,1.2462381541814618,1.4892483991939847,1.4065751171785577
31.945242070116862,1.2472320673175719,1.4868160759176958,1.4072821129009472
31.969949916527547,1.2481463696695188,1.4843125524745844,1.407985623572893
31.994657762938232,1.2489814367540517,1.481739648760839,1.4086856663735325
32.01936560934892,1.2497376996182326,1.4790992200601754,1.409382258397321
32.0440734557596,1.2504156439138834,1.4763931550176481,1.4100754166544478
32.06878130217028,1.251015808940304,1.4736233735893154,1.410765158071253
32.09348914858097,1.2515387866563352,1.4707918249708545,1.4114514994906409
32.11819699499165,1.251985220662849,1.4679004855082718,1.412134457672489
32.142904841402334,1.252355805156773,1.4649513565937942,1.4128140492940613
32.16761268781302,1.252651283857745,1.4619464625501035,1.4134902909504115
32.192320534223704,1.2528724489085212,1.4588878485060013,1.4141631991547905
32.21702838063439,1.2530201397502596,1.455777578266616,1.4148327903390494
32.241736227045074,1.2530952419738082,1.4526177321812355,1.4154990808540402
32.26644407345576,1.25309868614814,1.4494104050118228,1.416162086970015
32.291151919866444,1.2530314466270684,1.4461577038052376,1.4168218248770248
32.31585976627713,1.2528945403354015,1.4428617457721638,1.4174783106853122
32.34056761268781,1.2526890255356729,1.4395246561756863,1.418131560425707
32.3652754590985,1.2524160005766092,1.4361485662324274,1.4187815900500174
32.38998330550918,1.2520766026244872,1.432735611029092,1.419428415431418
32.41469115191987,1.2516720063785314,1.429287927457222,1.42007205236484
32.43939899833055,1.2512034227715088,1.4258076521688943,1.4207125165673538
32.46410684474124,1.2506720976566736,1.4222969195560344,1.4213498236785553
32.488814691151916,1.2500793104822132,1.4187578597559476,1.4219839892609467
32.5135225375626,1.2494263729543393,1.41519259668559,1.4226150288003168
32.538230383973286,1.248714627690177,1.4116032461070431,1.4232429577061187
32.56293823038397,1.2479454468615807,1.4079919137265409,1.4238677913118472
32.587646076794655,1.2471202308310205,1.4043606933293487,1.4244895448754114
32.61235392320534,1.2462404067806607,1.4007116649526812,1.4251082335795096
32.637061769616025,1.2453074273357563,1.3970468930987672,1.4257238725319976
32.66176961602671,1.244322769183476,1.3933684249900682,1.4263364767662599
32.686477462437395,1.2432879316882608,1.389678288868566,1.426946061241575
32.71118530884808,1.2422044355048114,1.3859784923409348,1.4275526408434818
32.735893155258765,1.241073821189789,1.3822710207713063,1.4281562303841424
32.76060100166945,1.2398976478133064,1.3785578357232458,1.428756844602705
32.785308848080135,1.238677491571273,1.3748408734524378,1.4293544981656614
32.81001669449082,1.2374149443996383,1.3711220434514868,1.4299492056672083
32.834724540901504,1.2361116125915834,1.367403227048124,1.4305409816296009
32.85943238731219,1.2347691154186742,1.3636862760580062,1.4311298405035093
32.884140233722874,1.233389083756994,1.3599730114931825,1.431715796668371
32.90884808013355,1.2319731587192486,1.3562652223272018,1.4322988644327403
32.93355592654424,1.2305229902938235,1.3525646643177096,1.4328790580346413
32.95826377295492,1.229040235991762,1.3488730588873041,1.4334563916419123
32.98297161936561,1.2275265595026097,1.3451920920632705,1.434030879352553
33.00767946577629,1.2259836293600515,1.3415234134767442,1.4346025351950684
33.03238731218698,1.224413117618267,1.3378686354217226,1.4351713731288127
33.05709515859766,1.2228166985398883,1.3342293319742502,1.435737407044328
33.08180300500835,1.2211960472964412,1.3306070381719863,1.4363006507636855
33.10651085141903,1.2195528386821306,1.3270032492542756,1.4368611180408217
33.131218697829716,1.217888745841805,1.3234194199627247,1.437418822561875
33.1559265442404,1.2162054390139185,1.319856963902196,1.4379737779455193
33.180634390651086,1.2145045842892919,1.3163172529620362,1.4385259977432967
33.20534223706177,1.2127878423864467,1.3128016167972425,1.4390754954399498
33.230050083472456,1.2110568674442723,1.3093113423692024,1.4396222844537483
33.25475792988314,1.2093133058327568,1.3058476735455242,1.440166378136819
33.27946577629382,1.207558794982501,1.3024118107584097,1.4407077897754705
33.30417362270451,1.2057949622336974,1.2990049107209125,1.4412465325905193
33.32888146911519,1.2040234237052585,1.295628086200377,1.4417826197376091
33.35358931552587,1.20224578318472,1.2922824058482103,1.4423160643075374
33.37829716193656,1.2004636310395627,1.2889688940851483,1.44284687932657
33.40300500834724,1.1986785431505396,1.285688531041021,1.443375077756762
33.42771285475793,1.1968920798675902,1.2824422525480057,1.443900672496274
33.45242070116861,1.1951057849888984,1.2792309501862662,1.4444236763796858
33.4771285475793,1.193321184763617,1.2760554713808152,1.4449441021783116
33.50183639398998,1.1915397869187698,1.2729166195483859,1.4454619626005103
33.52654424040067,1.1897630797108145,1.2698151542930298,1.4459772702919964
33.55125208681135,1.187992531002319,1.2667517916491111,1.4464900378361496
33.57595993322204,1.1862295873641893,1.263727204370323,1.447000277754321
33.60066777963272,1.1844756732038595,1.2607420222632935,1.4475080025061384
33.62537562604341,1.1827321899198242,1.2577968325643207,1.4480132244898125
33.65008347245409,1.1810005150828808,1.2548921803577273,1.448515956042438
33.67479131886478,1.1792820016444125,1.2520285690342965,1.4490162094402959
33.699499165275455,1.1775779771720318,1.2492064607882192,1.4495139968991513
33.72420701168615,1.1758897431128614,1.246426277150949,1.4500093305745552
33.748914858096825,1.1742185740847337,1.2436883995603618,1.4505022225621373
33.77362270450751,1.1725657171955268,1.2409931699635421,1.4509926848979051
33.798330550918195,1.1709323913908751,1.2383408914515863,1.4514807295585346
33.82303839732888,1.1693197868304288,1.2357318289247088,1.4519663684616653
33.847746243739564,1.16772906429284,1.233166209785999,1.452449613466189
33.87245409015025,1.1661613546096161,1.230644224662131,1.452930476372542
33.897161936560934,1.1646177581279606,1.2281660281493383,1.45340896892299
33.92186978297162,1.1630993442026993,1.2257317395829717,1.4538851028019186
33.946577629382304,1.1616071507173678,1.2233414438289465,1.4543588896361146
33.97128547579299,1.1601421836345034,1.2209951920954103,1.4548303409950536
33.995993322203674,1.1587054165751807,1.2186930027629579,1.4552994683911797
34.02070116861436,1.1572977904277841,1.2164348622317411,1.455766283280189
34.045409015025044,1.1559202129860104,1.214220725783832,1.4562307970613064
34.07011686143572,1.1545735586160544,1.2120505184592216,1.4566930210775675
34.09482470784641,1.1532586679529189,1.2099241359438453,1.457152966616093
34.11953255425709,1.151976347625771,1.2078414454680748,1.4576106449083643
34.14424040066778,1.1507273700122287,1.2058022867140945,1.4580660671305
34.16894824707846,1.1495124730214699,1.2038064727306776,1.4585192444035264
34.193656093489146,1.1483323599059974,1.2018537908538267,1.4589701877936505
34.21836393989983,1.147187699101914,1.1999440036318507,1.4594189083125293
34.243071786310516,1.146079124097508,1.1980768497534255,1.4598654169175398
34.2677796327212,1.1450072333299468,1.1962520449772585,1.4603097245120453
34.292487479131886,1.1439725901098583,1.1944692830619923,1.4607518419456629
34.31719532554257,1.1429757225735486,1.1927282366950356,1.461191780014527
34.341903171953255,1.142017123662601,1.1910285584190419,1.4616295494615545
34.36661101836394,1.14109725113057,1.1893698815547944,1.4620651609767061
34.391318864774625,1.1402165275764766,1.18775182111931,1.4624986251972478
34.41602671118531,1.1393753405047868,1.1861739747380067,1.4629299527080097
34.440734557595995,1.1385740424115434,1.184635923549826,1.4633591540416466
34.46544240400668,1.137812950896299,1.1831372331042542,1.4637862396788928
34.49015025041736,1.1370923487994915,1.1816774542492183,1.464211220048819
34.51485809682805,1.1364124843648746,1.1802561240088885,1.4646341055290883
34.53956594323873,1.1357735714266184,1.178872766450471,1.4650549064462066
34.56427378964941,1.1351757896206562,1.1775268935390961,1.4654736330757778
34.5889816360601,1.1346192846198706,1.1762180059799907,1.4658902956427533
34.61368948247078,1.1341041683926678,1.1749455940471387,1.4663049043216814
34.63839732888147,1.1336305194844973,1.1737091383976967,1.466717469236956
34.66310517529215,1.1331983833218504,1.1725081108714774,1.4671280004630651
34.68781302170284,1.1328077725382646,1.1713419752748557,1.4675365080248346
34.71252086811352,1.132458667321845,1.170210188148501,1.4679430018976747
34.73722871452421,1.1321510157838062,1.1691121995183866,1.468347492007823
34.76193656093489,1.1318847343475238,1.1680474536295717,1.4687499882325867
34.78664440734558,1.1316597081575788,1.1670153896622946,1.4691505004005845
34.81135225375626,1.1314757915082654,1.1660154424299605,1.4695490382919856
34.83606010016695,1.1313328082910232,1.1650470430586573,1.469945611638749
34.86076794657763,1.1312305524602506,1.1641096196478637,1.4703402301248618
34.885475792988316,1.1311687885169395,1.163202597912069,1.4707329033865744
34.910183639398994,1.1311472520095758,1.1623254018030524,1.4711236410126365
34.934891485809686,1.13116565005173,1.16147745411262,1.4715124525445318
34.959599332220364,1.1312236618557672,1.1606581770556377,1.4718993474767097
34.98430717863105,1.131320939282091,1.1598669928332166,1.4722843352568185
35.009015025041734,1.1314571074033353,1.1591033241759796,1.4726674252859349
35.03372287145242,1.1316317650829102,1.1583665948673365,1.4730486269187941
35.058430717863104,1.1318444855673087,1.1576562302467586,1.473427949464019
35.08313856427379,1.132094817091565,1.1569716576930582,1.4738054021843456
35.10784641068447,1.13238228349727,1.1563123070877224,1.4741809942968518
35.13255425709516,1.1327063848625267,1.1556776112583766,1.4745547349731796
35.15726210350584,1.1330665981432404,1.1550670064024828,1.4749266333397615
35.18196994991653,1.1334623778251307,1.1544799324914066,1.4752966984780418
35.20667779632721,1.1338931565858499,1.153915833655016,1.475664939424699
