r,qtet_age_ga,lcdm_age_ga,delta_ga
2.5450643776824036,-0.037261154936464015,8.377740303541316,-8.41500145847778
2.5793991416309012,-0.035640254883235786,8.44991680532446,-8.485557060207695
2.613733905579399,-0.03382014571349646,8.520197044334974,-8.554017190048471
2.648068669527897,-0.03180006591965266,8.58865478119935,-8.620454847119003
2.682403433476395,-0.02957959719587002,8.65536,-8.68493959719587
2.7167381974248928,-0.027158651328794563,8.720379146919433,-8.747537798248228
2.7510729613733904,-0.024537456259748694,8.783775351014041,-8.80831280727379
2.7854077253218885,-0.021716541312650876,8.845608628659477,-8.867325169972128
2.819742489270386,-0.018696721586292514,8.90593607305936,-8.924632794645653
2.8540772532188843,-0.01547908151389362,8.964812030075189,-8.980291111589082
2.888412017167382,-0.012064957597055458,9.022288261515602,-9.034353219112656
2.9227467811158796,-0.00845592032533177,9.0784140969163,-9.086870017241631
2.9570815450643777,-0.00465375529665768,9.13323657474601,-9.137890330042667
2.991416309012876,-0.0006604435577994908,9.186800573888092,-9.187461017445893
3.0257510729613735,0.0035218588121777514,9.239148936170213,-9.235627077358036
3.060085836909871,0.007890841848689087,9.290322580645162,-9.282431738796474
3.0944206008583692,0.012444063548278955,9.340360610263524,-9.327916546715246
3.128755364806867,0.017178972381228313,9.389300411522633,-9.372121439141406
3.163090128755365,0.0220929304327787,9.43717774762551,-9.415084817192731
3.1974248927038627,0.02718323713231497,9.484026845637585,-9.45684360850527
3.2317596566523603,0.03244715352665625,9.52988047808765,-9.497433324560994
3.2660944206008584,0.03788192705053292,9.574770039421814,-9.536888112371281
3.300429184549356,0.04348481674439242,9.618725617685305,-9.575240800940913
3.334763948497854,0.04925311886688102,9.661776061776063,-9.612522942909182
3.369098712446352,0.055184192846696345,9.703949044585988,-9.648764851739292
3.40343347639485,0.06127548751601252,9.745271122320304,-9.683995634804292
3.4377682403433476,0.06752456756533949,9.785767790262172,-9.718243222696833
3.4721030042918457,0.07392914015751492,9.825463535228678,-9.751534395071163
3.5064377682403434,0.08048708163652629,9.86438188494492,-9.783894803308394
3.540772532188841,0.08719646426505169,9.902545454545454,-9.815348990280402
3.575107296137339,0.09405558292297596,9.93997599039616,-9.845920407473184
3.609442060085837,0.10106298169770501,9.976694411414982,-9.875631429717277
3.643776824034335,0.10821748029586453,10.012720848056539,-9.904503367760674
3.6781115879828326,0.11551820020493059,10.048074679113187,-9.932556478908257
3.7124463519313307,0.12296459053251904,10.08277456647399,-9.959809975941472
3.7467811158798283,0.13055645345043773,10.11683848797251,-9.986282034522072
3.781115879828326,0.13829396917021486,10.150283768444949,-10.011989799274733
3.815450643776824,0.14617772037662846,10.183127109111362,-10.036949388734733
3.8497854077253217,0.15420871604580805,10.215384615384616,-10.061175899338808
3.88412017167382,0.16238841457474373,10.24707182320442,-10.084683408629676
3.9184549356223175,0.1707187461495239,10.278203723986858,-10.107484977837334
3.9527896995708156,0.1792021342803442,10.308794788273616,-10.129592653993273
3.9871244635193133,0.18784151643226535,10.338858988159311,-10.151017471727046
4.021459227467811,0.19664036368187177,10.368409818569905,-10.171769454888032
4.055793991416309,0.2056026993313657,10.397460317460316,-10.191857618128951
4.090128755364807,0.21473311641325563,10.426023084994755,-10.2112899685815
4.124463519313305,0.22403679402062085,10.454110301768992,-10.23007350774837
4.1587982832618025,0.23351951239999752,10.481733746130033,-10.248214233730035
4.193133047210301,0.24318766674618178,10.508904810644832,-10.26571714389865
4.227467811158798,0.2530482796407278,10.535634517766498,-10.28258623812577
4.261802575107296,0.2631090120785955,10.561933534743202,-10.298824522664606
4.296137339055794,0.273378173030258,10.587812187812188,-10.31443401478193
4.330472103004292,0.2838647274896712,10.613280475718533,-10.329415748228861
4.36480686695279,0.29457830296172527,10.638348082595872,-10.343769779634147
4.399141630901287,0.30552919434623776,10.663024390243903,-10.357495195897664
4.4334763948497855,0.3167283671791359,10.68731848983543,-10.370590122656294
4.467811158798283,0.32818745919520975,10.711239193083575,-10.383051733888365
4.502145922746781,0.3399187801807346,10.734795042897998,-10.394876262717263
4.536480686695279,0.3519353100882732,10.757994323557238,-10.406059013468965
4.570815450643777,0.36425069539014115,10.780845070422536,-10.416594375032396
4.605150214592275,0.37687924365129943,10.80335507921715,-10.426475835565851
4.639484978540772,0.3898359163068024,10.825531914893617,-10.435695998586814
4.67381974248927,0.40313631963342467,10.847382920110194,-10.444246600476768
4.708154506437769,0.4167966939096287,10.868915223336373,-10.452118529426745
4.742489270386266,0.4308339007626603,10.890135746606335,-10.459301845843674
4.776824034334764,0.44526540870624154,10.911051212938006,-10.465785804231764
4.811158798283262,0.4601092768770323,10.931668153434435,-10.471558876557403
4.845493562231759,0.4753841369827829,10.95199291408326,-10.476608777100477
4.879828326180258,0.4911091734798625,10.97203166226913,-10.480922488789266
4.914163090128755,0.5073041020025788,10.991790393013101,-10.484486291010523
4.948497854077253,0.5239891460714786,11.011274934952299,-10.48728578888082
4.982832618025752,0.541185012112498,11.030490956072352,-10.489305943959854
5.017167381974249,0.5589128628235168,11.04944396920445,-10.490531106380933
5.051502145922747,0.5771942889294815,11.068139337298216,-10.490945048368735
5.085836909871245,0.5960512793717909,11.086582278481014,-10.490530999109223
5.120171673819742,0.6155061899821043,11.104777870913663,-10.489271680931559
5.15450643776824,0.6355817106950802,11.122731057452125,-10.487149346757045
5.1888412017167385,0.6563008313588035,11.14044665012407,-10.484145818765267
5.223175965665236,0.6776868062057684,11.157929334428925,-10.480242528223156
5.257510729613734,0.6997631170512819,11.175183673469387,-10.475420556418106
5.291845493562231,0.7225534352899592,11.192214111922143,-10.469660676632184
5.32618025751073,0.7460815827646701,11.209024979854957,-10.462943397090287
5.360515021459228,0.7703714915857754,11.225620496397118,-10.455249004811343
5.394849785407725,0.7954471629818125,11.242004773269691,-10.44655761028788
5.429184549356223,0.8213326252658791,11.258181818181818,-10.436849192915938
5.463519313304721,0.8480518910048948,11.274155538098979,-10.426103647094084
5.497854077253219,0.875628913481589,11.28992974238876,-10.41430082890717
5.532188841201717,0.9040875425415367,11.305508145849497,-10.401420603307962
5.5665236051502145,0.9334514799198007,11.320894371626832,-10.38744289170703
5.600858369098712,0.963744234143714,11.33609195402299,-10.372347719879276
5.635193133047211,0.9949890751100983,11.351104341203353,-10.356115266093255
5.669527896995708,1.0272089884366888,11.365934897804694,-10.338725909368005
5.703862660944206,1.060426629688793,11.38058690744921,-10.320160277760417
5.738197424892704,1.0946642785831415,11.395063575168288,-10.300399296585146
5.772532188841201,1.1299437932716339,11.409368029739777,-10.279424236468143
5.8068669527897,1.1662865648080845,11.42350332594235,-10.257216761134266
5.8412017167381975,1.203713471901249,11.437472446730347,-10.233758974829097
5.875536480686695,1.2422448360573046,11.451278305332359,-10.209033469275054
5.909871244635193,1.2819003772145527,11.46492374727669,-10.183023370062136
5.944206008583691,1.3226991699724722,11.478411552346572,-10.1557123823741
5.978540772532189,1.364659600516316,11.491744436468055,-10.12708483595174
6.012875536480687,1.40779932433725,11.50492505353319,-10.097125729195941
6.047210300429184,1.452135224846543,11.517955997161108,-10.065820772314565
6.081545064377682,1.4976833729806214,11.530839802399436,-10.033156429418815
6.115879828326181,1.5444589878917894,11.543578947368422,-9.999119959476634
6.150214592274678,1.5924763988171755,11.556175854849966,-9.96369945603279
6.184549356223176,1.6417490082160024,11.568632893823734,-9.926883885607731
6.218884120171674,1.6922892562625051,11.58095238095238,-9.888663124689876
6.253218884120171,1.744108586778902,11.593136582017845,-9.849027995238943
6.28755364806867,1.7972174146896205,11.605187713310581,-9.80797029862096
6.3218884120171674,1.851625095074565,11.617107942973524,-9.765482847898959
6.356223175965665,1.9073398938956445,11.628899392302499,-9.721559498406855
6.390557939914163,1.9643689604669303,11.640564137004702,-9.676195176537771
6.424892703862661,2.02271830173486,11.652104208416834,-9.629385906681973
6.459227467811159,2.08239275843073,11.663521594684385,-9.581128836253654
6.493562231759657,2.1433959831534115,11.674818241903504,-9.531422258750093
6.527896995708154,2.2057304204357235,11.685996055226825,-9.480265634791103
6.562231759656652,2.269397288843325,11.697056899934598,-9.427659611091272
6.5965665236051505,2.3343965651502416,11.70800260247235,-9.373606037322109
6.630901287553648,2.4007269706302994,11.718834951456312,-9.318107980826014
6.665236051502146,2.4683859594988222,11.72955569864778,-9.261169739148958
6.6995708154506435,2.5373697095339036,11.740166559897501,-9.202796850363598
6.733905579399142,2.60767311490151,11.750669216061185,-9.142996101159675
6.76824034334764,2.679289781203513,11.761065313887128,-9.081775532683615
6.802575107296137,2.7522120227626,11.771356466876972,-9.01914444411437
6.836909871244635,2.82643086215278,11.781544256120528,-8.955113393967748
6.871244635193133,2.9019360319790137,11.79163023110556,-8.889694199126545
6.905579399141631,2.9787159789043094,11.801615910503418,-8.822899931599109
6.939914163090129,3.0567578699173943,11.811502782931356,-8.754744913013962
6.9742489270386265,3.136047600829003,11.821292307692307,-8.685244706863305
7.008583690987124,3.216569806979631,11.830985915492958,-8.614416108513327
7.042918454935622,3.298307876136638,11.840585009140767,-8.542277133004129
7.07725321888412,3.381243963553602,11.85009096422074,-8.46884700066714
7.111587982832618,3.465359009159931,11.859505129752565,-8.394146120592634
7.145922746781116,3.5506327568440255,11.86882882882883,-8.318196071984804
7.180257510729613,3.637043775788568,11.878063359234908,-8.24101958344634
7.214592274678112,3.72456948381204,11.88720999405116,-8.16264051023912
7.24892703862661,3.8131861726661533,11.89626998223801,-8.083083809571857
7.283261802575107,3.902869035234696,11.905244549204479,-8.002375513969783
7.317596566523605,3.9935921945751254,11.914134897360704,-7.920542702785578
7.351931330472103,4.085328734740455,11.92294220665499,-7.837613471914536
7.386266094420601,4.178050733315183,11.931667635095875,-7.753616901780693
7.420600858369099,4.2717292955954935,11.94031231925969,-7.668583023664196
7.454935622317596,4.3663345903406965,11.94887737478411,-7.582542784443414
7.489270386266094,4.461835887019631,11.957363896848138,-7.495528009828507
7.523605150214593,4.558201594472963,11.965772960638906,-7.407571366165944
7.55793991416309,4.655399300909543,11.974105621805792,-7.31870632089625
7.592274678111588,4.753395815152578,11.982362916902206,-7.228967101749628
7.626609442060086,4.852157209049078,11.99054586381542,-7.138388654766342
7.660944206008583,4.951648860954095,11.998655462184875,-7.0470066012307795
7.695278969957082,5.051835500199484,12.006692693809258,-6.954857193609774
7.7296137339055795,5.152681252455381,12.014658523042755,-6.861977270587373
7.763948497854077,5.254149685891358,12.022553897180764,-6.768404211289406
7.798283261802575,5.356203858043131,12.030379746835443,-6.674175888792313
7.832618025751073,5.4588063632899315,12.038136986301371,-6.5793306230114394
7.866952789699571,5.561919380847091,12.045826513911623,-6.483907133064531
7.901287553648069,5.665504723178125,12.053449212384573,-6.387944489206448
7.935622317596566,5.769523884730465,12.061005949161709,-6.291482064431244
7.969957081545064,5.8739380908992125,12.068497576736673,-6.194559485837461
8.004291845493562,5.978708347123711,12.075924932975871,-6.09721658585216
8.03862660944206,6.083795488022313,12.08328884143086,-5.999493353408548
8.072961373390559,6.189160226471638,12.090590111642744,-5.901429885171106
8.107296137339056,6.294763202537716,12.097829539438857,-5.803066336901141
8.141630901287554,6.400565032167654,12.10500790722193,-5.704442875054276
8.175965665236053,6.506526355552006,12.11212598425197,-5.605599628699964
8.21030042918455,6.612607885069833,12.119184526921067,-5.506576641851234
8.244635193133046,6.718770452730203,12.126184279021343,-5.40741382629114
8.278969957081545,6.8249750570260685,12.133125972006221,-5.3081509149801525
8.313304721030043,6.931182909118758,12.140010325245225,-5.208827416126467
8.34763948497854,7.037355478273731,12.146838046272494,-5.109482567998763
8.381974248927039,7.143454536470906,12.153609831029188,-5.010155294558282
8.416309012875537,7.2494422021155085,12.16032636409995,-4.910884161984441
8.450643776824034,7.3552809827785275,12.166988318943627,-4.8117073361650995
8.484978540772532,7.460933816898729,12.173596358118363,-4.712662541219634
8.519313304721031,7.5663641143813125,12.18015113350126,-4.613787019119948
8.553648068669528,7.671535796031812,12.18665328650276,-4.515117490470949
8.587982832618025,7.776413331766971,12.193103448275862,-4.4166901165088905
8.622317596566525,7.88096177754789,12.19950223992036,-4.31854046237247
8.656652360515022,7.9851468109842845,12.205850272682202,-4.2207034616979175
8.690987124463518,8.088934765562463,12.212148148148149,-4.123213382585686
8.725321888412017,8.192292663452948,12.21839645843581,-4.026103794982863
8.759656652360515,8.295188246857775,12.224595786379226,-3.929407539521451
8.793991416309012,8.39759000786105,12.230746705710104,-3.833156697849054
8.82832618025751,8.499467216750222,12.23684978123481,-3.7373825644845873
8.86266094420601,8.600789948779212,12.242905569007265,-3.6421156202280525
8.896995708154506,8.701529109348495,12.24891461649783,-3.5473855071493343
8.931330472103005,8.801656457581014,12.254877462758289,-3.4532210051772747
8.965665236051503,8.901144628276345,12.260794638583056,-3.3596500103067104
9.0,8.99996715222974,12.266666666666667,-3.2666995144369277
9.034334763948499,9.098098474905948,12.27249406175772,-3.174395586851773
9.068669527896995,9.19551397346163,12.278277330809278,-3.0827633573476483
9.103004291845494,9.292189972113846,12.284016973125885,-2.991827001012039
9.13733905579399,9.388103755855418,12.289713480507281,-2.9016097246518626
9.17167381974249,9.483233582521757,12.295367337388864,-2.812133754867107
9.206008583690988,9.577558693216869,12.300979020979021,-2.7234203277621525
9.240343347639485,9.671059321109821,12.306549001393405,-2.635489680283584
9.274678111587983,9.763716698616046,12.31207774178621,-2.548361043170164
9.30901287553648,9.855513062980902,12.317565698478562,-2.4620526354976597
9.343347639484978,9.94643166028626,12.32301332108406,-2.3765816607978003
9.377682403433477,10.036456747903328,12.32842105263158,-2.2919643047282516
9.412017167381974,10.125573595418171,12.333789329685363,-2.208215734267192
9.446351931330472,10.213768484058747,12.339118582462518,-2.1253500984037714
9.48068669527897,10.301028704654891,12.34440923494794,-2.0433805302930494
9.515021459227468,10.387342554165231,12.349661705006767,-1.9623191508415356
9.549356223175966,10.472699330807055,12.354876404494382,-1.882177073687327
9.583690987124463,10.557089327827487,12.360053739364085,-1.802964411536598
9.618025751072961,10.640503825956271,12.365194109772423,-1.7246902838161517
9.65236051502146,10.722935084582177,12.370297910182304,-1.6473628256001263
9.686695278969957,10.80437633169703,12.375365529463892,-1.5709891977668615
9.721030042918455,10.884821752652682,12.380397350993379,-1.4955755983406966
9.755364806866952,10.964266477777725,12.38539375274967,-1.4211272749719441
9.78969957081545,11.042706568902172,12.390355107409032,-1.34764853850686
9.82403433476395,11.120139004839196,12.395281782437745,-1.2751427775985498
9.858369098712446,11.196561665874253,12.400174140182848,-1.2036124743085956
9.892703862660944,11.271973317312607,12.405032537960956,-1.1330592206483487
9.927038626609441,11.346373592136974,12.409857328145266,-1.0634837360082923
9.96137339055794,11.419762972827655,12.414648858250754,-0.9948858854230984
9.995708154506438,11.492142772397864,12.419407471017605,-0.9272646986197408
10.030042918454935,11.563515114697225,12.424133504492941,-0.8606183897957163
10.064377682403434,11.633882914036672,12.428827292110874,-0.7949443780742023
10.09871244635193,11.70324985418784,12.43348916277093,-0.7302393085830907
10.133047210300429,11.77162036681011,12.438119440914868,-0.6664990741047578
10.167381974248928,11.838999609358046,12.442718446601942,-0.6037188372438962
10.201716738197424,11.905393442521827,12.447286495582668,-0.541893053060841
10.236051502145923,11.970808407252619,12.45182389937107,-0.4810154921184502
10.270386266094421,12.035251701424384,12.456330965315505,-0.42107926389112116
10.304721030042918,12.098731156182845,12.460807996668056,-0.3620768404852104
10.339055793991417,12.16125521203176,12.465255292652554,-0.30400008062079387
10.373390557939913,12.222832894705391,12.469673148531237,-0.2468402538258463
10.407725321888412,12.283473790875574,12.474061855670103,-0.19058806479452883
10.44206008583691,12.343188023740314,12.47842170160296,-0.1352336778626455
10.476394849785407,12.401986228539997,12.482752970094225,-0.08076674155422836
10.510729613733906,12.459879528045967,12.487055941200492,-0.02717641315452468
10.545064377682403,12.516879508064935,12.491330891330891,0.02554861673404396
10.579399141630901,12.57299819300147,12.495578093306289,0.07742009969518016
10.6137339055794,12.628248021519244,12.499797816417308,0.12845020510193628
10.648068669527897,12.682641822340475,12.503990326481258,0.17865149585921714
10.682403433476395,12.736192790221308,12.508155885897951,0.228036904323357
10.716738197424892,12.788914462139465,12.512294753704445,0.27661970843501926
10.75107296137339,12.840820693728926,12.516407185628744,0.3244135081001822
10.785407725321889,12.891925635994708,12.520493434142459,0.3714322018522491
10.819742489270386,12.942243712339263,12.524553748512496,0.41768996382676704
10.854077253218884,12.991789595930396,12.52858837485172,0.4632012210786751
10.888412017167383,13.040578187438776,12.532597556168705,0.5079806312700708
10.92274678111588,13.088624593171646,12.536581532416504,0.5520430607551425
10.957081545064378,13.135944103627534,12.54054054054054,0.5954035630869932
10.991416309012875,13.182552172495067,12.544474814525577,0.6380773579694896
11.025751072961373,13.22846439611744,12.548384585441806,0.6800798106756343
11.060085836909872,13.27369649344223,12.552270081490105,0.721426411952125
11.094420600858369,13.318264286474815,12.556131528046423,0.7621327584283915
11.128755364806867,13.362183681251752,12.559969147705361,0.8022145335463904
11.163090128755364,13.405470649349105,12.563783160322952,0.8416874890261532
11.197424892703863,13.448141209938914,12.567573783058643,0.8805674268802708
11.231759656652361,13.49021141240551,12.571341230416508,0.9188701819890017
11.266094420600858,13.531697319531812,12.575085714285715,0.9566116052460973
11.300429184549357,13.572614991264286,12.578807443980251,0.9938075472840353
11.334763948497853,13.61298046906362,12.582506626277926,1.0304738427856943
11.369098712446352,13.65280976084691,12.586183465458664,1.0666262953882466
11.40343347639485,13.692118826525624,12.589838163342115,1.1022806631835085
11.437768240343347,13.730923564142293,12.593470919324579,1.1374526448177136
11.472103004291846,13.769239796607591,12.597081930415266,1.1721578661923253
11.506437768240342,13.807083259038121,12.600671391271915,1.2064118677662066
11.540772532188841,13.844469586694107,12.604239494235777,1.2402300924583294
11.57510729613734,13.881414303514928,12.607786429365962,1.273627874148966
11.609442060085836,13.917932811249344,12.611312384473198,1.3066204267761456
11.643776824034335,13.954040379176242,12.614817545152968,1.339222834023273
11.678111587982833,13.989752134410585,12.618302094818082,1.371450039592503
11.71244635193133,14.025083052788426,12.621766214730672,1.403316838057755
11.746781115879829,14.060047950323838,12.625210084033615,1.4348378662902235
11.781115879828326,14.094661475229762,12.628633879781422,1.46602759544834
11.815450643776824,14.128938100494038,12.632037776970579,1.4969003235234588
11.849785407725323,14.162892117001002,12.635421948569359,1.527470168431643
11.88412017167382,14.196537627188466,12.63878656554713,1.5577510616413353
11.918454935622318,14.229888539229162,12.642131796903135,1.587756742326027
11.952789699570815,14.262958561725124,12.645457809694793,1.617500752030331
11.987124463519313,14.295761198903048,12.648764769065522,1.6469964298375253
12.021459227467812,14.328309746298007,12.652052838272047,1.6762569080259606
12.055793991416309,14.360617286912605,12.655322178711286,1.7052951082013195
12.090128755364807,14.392696687838171,12.658572949946752,1.7341237378914194
12.124463519313304,14.424560597324234,12.661805309734513,1.7627552875897212
12.158798283261802,14.456221442282335,12.665019414048713,1.7912020282336218
12.193133047210301,14.487691426209784,12.668215417106653,1.8194760091031306
12.227467811158798,14.518982527518943,12.671393471393472,1.8475890561254715
12.261802575107296,14.550106498257334,12.674553727686385,1.8755527705709483
12.296137339055793,14.581074863203757,12.677696335078535,1.9033785281252218
12.330472103004292,14.611898919325565,12.680821441002438,1.931077478323127
12.36480686695279,14.642589735582122,12.683929191253037,1.958660544329085
12.399141630901287,14.673158153059505,12.687019730010386,1.9861384230491197
12.433476394849786,14.703614785421495,12.690093199861927,2.013521585559568
12.467811158798284,14.733970019661992,12.693149741824442,2.0408202778375504
12.50214592274678,14.764234017144048,12.696189495365603,2.068044521778445
12.53648068669528,14.794416714910819,12.699212598425197,2.095204116485622
12.570815450643776,14.824527827253917,12.702219187435986,2.1223086398179305
12.605150214592275,14.854576847524754,12.70520939734423,2.1493674501805238
12.639484978540773,14.884573050174723,12.708183361629882,2.176389688544841
12.67381974248927,14.914525493010263,12.71114121232645,2.2033842806838138
12.708154506437769,14.944443019649041,12.714083080040528,2.2303599396085136
12.742489270386265,14.974334262163811,12.717009093971035,2.257325168192777
12.776824034334764,15.004207643900793,12.719919381928117,2.2842882619726765
12.811158798283262,15.034071382459576,12.72281407035176,2.3112573121078164
12.84549356223176,15.063933492822088,12.725693284330104,2.3382402084919836
12.879828326180258,15.093801790618246,12.728557147617462,2.365244643000784
12.914163090128755,15.123683895516441,12.731405782652043,2.392278112864398
12.948497854077253,15.153587234727224,12.734239310573418,2.419347924153806
12.982832618025752,15.183519046608943,12.73705785123967,2.446461195369272
13.017167381974248,15.213486384364534,12.739861523244313,2.4736248611202214
13.051502145922747,15.243496119818854,12.742650443932918,2.5008456758859356
13.085836909871244,15.273554947266522,12.745424729419483,2.528130217847039
13.120171673819742,15.303669387380454,12.748184494602551,2.555484892777903
13.15450643776824,15.333845791171717,12.750929853181077,2.5829159379906397
13.188841201716738,15.364090343991752,12.75366091767003,2.610429426321721
13.223175965665236,15.394409069568304,12.756377799415775,2.6380312701525295
13.257510729613735,15.42480783406686,12.759080608611201,2.665727225455658
13.291845493562231,15.455292350169724,12.761769454310624,2.6935228958591004
13.32618025751073,15.485868181165305,12.764444444444445,2.72142373672086
13.360515021459227,15.516540745040432,12.767105685833602,2.7494350592068297
13.394849785407725,15.547315318569076,12.769753284203782,2.7775620343652943
13.429184549356224,15.578197041391041,12.772387344199425,2.8058096971916164
13.46351931330472,15.609190920074674,12.775007969397514,2.8341829506771603
13.49785407725322,15.640301832157936,12.777615262321145,2.862686569836791
13.532188841201716,15.671534530162518,12.780209324452901,2.8913252057096166
13.566523605150214,15.702893645576108,12.782790256248024,2.9201033893280837
13.600858369098713,15.734383692798136,12.785358157147366,2.9490255356507706
13.63519313304721,15.766009073044732,12.78791312559018,2.978095947454552
13.669527896995708,15.797774078208942,12.790455259026688,3.007318819182254
13.703862660944205,15.829682894672482,12.792984653930473,3.036698240742009
13.738197424892704,15.861739607065731,12.795501405810684,3.0662382012550466
13.772532188841202,15.893948201972869,12.798005609224058,3.095942592748811
13.806866952789699,15.926312571579311,12.800497357786758,3.125815213792553
13.841201716738198,15.958836517259048,12.802976744186047,3.1558597730730007
13.875536480686696,15.991523753099475,12.805443860191774,3.186079892907701
13.909871244635193,16.02437790936185,12.807898796667695,3.216479112694154
13.944206008583691,16.057402535875497,12.810341643582642,3.247060892292854
13.978540772532188,16.090601105364318,12.812772490021493,3.277828615342825
14.012875536480687,16.123977016704238,12.81519142419602,3.308785592508219
14.047210300429185,16.15753359811052,12.817598533455545,3.3399350646549735
14.081545064377682,16.191274110254025,12.81999390429747,3.3712802059565536
14.11587982832618,16.225201749305757,12.822377622377623,3.4028241269281345
14.150214592274677,16.259319649909116,12.824749772520475,3.4345698773886415
14.184549356223176,16.293630888079562,12.827110438729198,3.466520449350364
14.218884120171674,16.328138484031435,12.829459704195594,3.4986787798358403
14.253218884120171,16.362845404931996,12.831797651309847,3.5310477536221487
14.28755364806867,16.397754567582723,12.834124361670172,3.563630205912551
14.321888412017167,16.432868841028107,12.8364399160923,3.5964289249358075
14.356223175965665,16.46819104909238,12.838744394618834,3.6294466544735453
14.390557939914164,16.503723972844632,12.841037876528482,3.6626860963161505
14.42489270386266,16.5394703529929,12.843320440345137,3.6961499126477637
14.459227467811159,16.575432892207992,12.84559216384684,3.729840728361152
14.493562231759656,16.611614257377735,12.847853124074623,3.7637611333031114
14.527896995708154,16.648017081792716,12.850103397341213,3.797913684451503
14.562231759656653,16.68464396726422,12.852343059239612,3.8323009080246067
14.59656652360515,16.721497486174393,12.854572184651573,3.8669253015228193
14.630901287553648,16.758580183205435,12.85679084775594,3.901789335449495
14.665236051502147,16.79589454564763,12.858999122036876,3.936895423610755
14.699570815450643,16.833440595717224,12.861197080291971,3.9722435154252533
14.733905579399142,16.87110293349982,12.863384794640258,4.007718138859563
14.768240343347639,16.905427202059087,12.865562336530079,4.039864865529008
14.802575107296137,16.874660561195483,12.867729776746884,4.006930784448599
14.836909871244636,16.119159605914824,12.869887185420886,3.249272420493938
14.871244635193133,10.581393222286295,12.872034632034634,-2.290641409748339
14.905579399141631,-12.852890074488826,12.874172185430465,-25.727062259919293
14.939914163090128,-69.63674993580034,12.876299913817869,-82.51304984961821
14.974248927038627,-139.7793967783711,12.87841788478074,-152.65781466315184
15.008583690987125,-159.5504037678253,12.88052616528453,-172.4309299331098
15.042918454935622,-105.72852777727996,12.88262482168331,-118.61115259896327
15.07725321888412,-33.772519791465285,12.88471391972673,-46.65723371119201
15.111587982832617,7.491862762617308,12.886793524566885,-5.394930761949577
15.145922746781116,20.569660617338876,12.88886370076509,7.680796916573787
